"MonthlyRevenue","IncomeGroup","AgeHH1","fit.cluster"
40.08,3,78,2
33.99,2,70,2
11.05,6,58,2
55.9,6,40,2
55.51,6,46,2
44.87,6,32,2
50.55,4,40,2
54.48,1,32,2
10,7,54,2
44.99,9,38,2
47.02,3,38,2
59.1,9,56,2
43.23,6,52,2
84.61,1,26,1
39.86,8,40,2
35.3,6,32,2
39.55,6,52,2
35.24,6,28,2
30.24,8,50,2
38.53,9,48,2
32.52,4,46,2
35.41,4,48,2
46.82,9,30,2
10,9,44,2
51.55,7,26,2
36.05,9,30,2
30.48,9,78,2
65,5,28,1
59.92,6,44,2
37.88,2,42,2
51.5,3,60,2
10.09,9,44,2
37.94,9,58,2
26.24,3,18,2
68.68,7,56,1
56.03,1,54,2
86.72,6,46,1
37.23,5,32,2
22.1,1,48,2
70.49,7,40,1
47.22,4,30,2
45.42,3,82,2
35.24,6,36,2
20.17,3,50,2
49.99,2,48,2
82.21,7,44,1
59.45,2,52,2
98.32,6,50,1
67.47,4,38,1
39.8,5,50,2
74,9,54,1
35.3,9,38,2
60.09,6,48,2
59.92,1,26,2
86.33,5,56,1
51.33,9,46,2
35.24,7,28,2
66.44,6,26,1
50.2,6,54,2
34.99,9,48,2
30.29,6,28,2
34.99,5,48,2
34.99,7,52,2
34.99,3,54,2
73.95,9,48,1
30.3,6,42,2
58.44,6,52,2
39.61,6,52,2
28.84,4,52,2
35.34,5,52,2
47.77,1,28,2
34.99,4,66,2
85.75,2,56,1
34.99,3,32,2
40.92,7,50,2
34.99,6,40,2
56.41,8,42,2
45.49,6,56,2
36.4,1,42,2
61.72,3,34,1
35.25,5,36,2
42.79,7,42,2
38.34,1,64,2
10.99,8,48,2
48.8,7,50,2
63.65,7,50,1
48.08,9,42,2
49.99,4,46,2
37.72,1,32,2
65.51,3,28,1
80.74,8,48,1
38.73,6,40,2
53.2,9,48,2
36.56,9,54,2
29.99,9,52,2
20.09,6,64,2
89.21,7,44,1
35.3,6,48,2
10,7,54,2
27.8,4,36,2
29.61,6,36,2
104.05,4,34,1
35.24,3,24,2
49.02,8,42,2
32.58,6,44,2
31.24,7,48,2
52.24,6,54,2
31.16,8,46,2
35.3,7,58,2
47.78,7,52,2
34.99,7,42,2
35.5,5,44,2
56.48,3,24,2
71.98,8,56,1
44.99,6,56,2
37.83,6,56,2
50.2,6,42,2
30.75,7,36,2
35.3,7,54,2
29.99,1,32,2
82.49,9,56,1
39.39,9,52,2
54.2,6,50,2
47.73,6,28,2
35.41,4,38,2
34.99,9,32,2
34.99,6,40,2
10.25,9,30,2
61.18,6,52,2
10.34,3,26,2
37.18,4,22,2
29.14,5,40,2
40.39,2,20,2
54.51,7,38,2
39.19,4,56,2
30.26,4,42,2
46.69,7,54,2
46.37,5,36,2
85.98,9,42,1
34.99,3,34,2
30.48,9,60,2
63.42,4,52,1
44.99,6,38,2
58.19,5,30,2
35.81,9,40,2
40.52,6,50,2
35.55,9,58,2
19.99,4,28,2
34.99,4,54,2
100.11,6,48,1
51.27,6,48,2
39.16,7,50,2
79.17,9,54,1
73.47,6,54,1
63.75,9,52,1
33.41,3,22,2
46.83,9,40,2
31.05,9,56,2
37.51,7,50,2
34.99,5,34,2
38.05,7,32,2
52.22,7,48,2
54.5,6,46,2
29.99,4,58,2
10.1,1,32,2
39.83,6,42,2
30.26,8,72,2
44.28,5,50,2
35.34,4,42,2
56,3,40,2
59.99,7,54,2
62.33,8,32,1
39.6,7,54,2
36.04,9,48,2
10.35,9,50,2
60.31,9,58,2
50.24,3,46,2
39.3,7,34,2
10,6,56,2
58.23,8,46,2
42.28,8,64,2
38.24,6,38,2
49.29,0,62,2
71.04,7,44,1
60.95,6,38,1
35.3,9,50,2
42.87,2,26,2
35.8,3,32,2
41.83,3,40,2
68.68,1,22,1
10,9,34,2
107.62,5,50,1
11.25,7,42,2
36.79,5,56,2
45.15,8,32,2
108.55,4,64,1
52.37,4,48,2
30.09,7,46,2
35.19,6,48,2
30.58,8,28,2
58.12,3,32,2
117.08,8,36,1
30.24,4,52,2
29.99,1,34,2
62.82,4,36,1
54.24,6,38,2
35.4,6,62,2
39.03,1,22,2
36.55,5,44,2
35.09,6,42,2
81.87,8,52,1
81.06,7,50,1
46.05,9,58,2
35.73,7,66,2
77.59,6,60,1
40.82,5,48,2
57.74,7,48,2
92.5,3,26,1
69.62,4,48,1
35.06,6,72,2
34.99,7,50,2
40.31,9,50,2
46.49,6,24,2
32.19,7,54,2
39.18,3,74,2
69.3,5,34,1
81.08,5,54,1
30.39,3,54,2
60.96,3,44,2
37.05,6,48,2
37.8,6,36,2
35.44,6,54,2
44.75,9,52,2
40.28,4,44,2
10.49,9,46,2
55.65,6,36,2
91.67,4,38,1
29.99,3,38,2
29.99,5,28,2
38.14,4,48,2
35.09,7,44,2
71.6,7,40,1
29.99,6,42,2
10.38,9,50,2
51.72,6,36,2
29.26,7,46,2
39.71,7,50,2
64.47,9,52,1
30.26,6,38,2
29.99,6,78,2
30.36,8,74,2
53.99,6,42,2
69.01,7,32,1
12.59,4,52,2
80.88,4,50,1
34.99,9,56,2
34.24,2,46,2
46.25,7,28,2
33.56,7,56,2
56.81,3,46,2
53.83,5,52,2
40.55,9,36,2
34.99,7,58,2
37.81,1,58,2
101.32,6,46,1
61.77,1,44,1
37.84,4,42,2
38.82,5,44,2
92.6,6,44,1
96.81,6,54,1
30.26,6,52,2
44.23,0,46,2
65.65,9,48,1
40.12,4,44,2
32.88,6,60,2
39.48,1,54,2
34.99,0,66,2
33.24,6,74,2
34.99,6,32,2
40.8,6,44,2
29.99,5,26,2
34.99,7,66,2
35.96,4,38,2
54.47,5,52,2
66.95,4,52,1
30.26,9,50,2
41.32,5,54,2
23.25,7,78,2
49.41,7,48,2
34.99,5,40,2
47.26,5,60,2
31.08,6,32,2
104.86,9,56,1
10.3,6,52,2
10.32,6,40,2
36.1,6,74,2
39.3,1,58,2
62.3,5,44,1
64.34,9,46,1
40.26,0,32,2
82.99,7,54,1
34.99,9,30,2
11.38,5,28,2
48.1,6,46,2
36.72,7,28,2
41.7,9,58,2
33.04,5,30,2
34.99,1,44,2
76.97,8,36,1
94.31,9,58,1
37.49,6,48,2
52.08,8,50,2
56.49,3,40,2
46.69,5,54,2
32.79,9,42,2
35.97,3,66,2
10.99,7,36,2
29.78,1,62,2
34.99,8,88,2
43.45,6,28,2
50.19,4,34,2
53.99,5,62,2
39.66,2,62,2
38.99,8,46,2
39.34,4,56,2
40.24,7,26,2
51.8,3,60,2
27.45,6,44,2
79.34,3,64,1
62.92,3,28,1
33.77,5,50,2
44.47,7,36,2
49.99,9,46,2
13.8,6,26,2
33.5,9,48,2
39.3,6,54,2
46.83,0,38,2
93.49,8,34,1
36.2,5,28,2
34.99,6,74,2
35.01,5,42,2
54.09,6,28,2
37.97,5,34,2
50.44,7,30,2
22.66,5,34,2
31.11,6,38,2
35.48,9,52,2
11.48,4,26,2
84.2,3,32,1
29.99,4,64,2
38.96,9,56,2
44.94,5,30,2
47.45,6,26,2
44.61,4,56,2
36.72,7,30,2
62.07,6,42,1
50.73,9,48,2
32.03,3,26,2
34.99,5,32,2
42.04,5,58,2
30.64,7,30,2
20.89,9,56,2
52.39,5,30,2
45.78,3,22,2
36.04,9,50,2
34.78,6,36,2
69.03,7,32,1
27.49,7,48,2
31.97,6,52,2
10,9,40,2
61.12,1,56,2
30.19,3,44,2
72.83,9,64,1
35.47,6,56,2
31.14,3,54,2
34.99,6,40,2
36.4,6,54,2
10.09,6,46,2
81.94,9,54,1
38.99,7,56,2
50.24,4,24,2
38.99,6,52,2
45.92,6,52,2
32.74,0,32,2
60.94,7,48,2
62.98,9,48,1
40.02,9,42,2
59.12,8,30,2
34.99,3,24,2
50.87,9,42,2
10,6,26,2
57.95,9,56,2
10.23,6,46,2
34.99,6,42,2
62.47,8,36,1
45.63,8,54,2
61.34,7,30,1
40.66,9,34,2
30.24,6,56,2
64.24,3,46,1
40.68,6,48,2
78.71,3,22,1
35.3,6,58,2
40.77,3,42,2
30.62,6,46,2
33.99,3,48,2
36.57,5,36,2
64.67,7,46,1
36.56,6,26,2
53.44,6,44,2
40.6,4,76,2
94.97,0,80,1
38.99,6,26,2
47.99,3,44,2
34.37,2,56,2
94.23,8,64,1
59.16,7,30,2
38.18,7,36,2
38.99,9,48,2
37.74,6,52,2
34.99,7,44,2
60.73,3,36,1
49.99,6,64,2
10.09,8,62,2
33.99,6,24,2
53.99,7,84,2
34.99,4,50,2
38.2,9,58,2
51.92,6,42,2
29.99,5,32,2
50.36,1,34,2
70.5,9,48,1
36.02,4,52,2
52.77,7,44,2
35.73,2,56,2
34.99,9,56,2
92.5,7,46,1
65.3,0,18,1
76.97,3,44,1
10.06,7,50,2
38.99,9,50,2
54.24,6,20,2
10.09,5,32,2
114.67,6,50,1
68.28,6,44,1
74.14,6,30,1
36.39,6,50,2
94.86,4,58,1
36.3,6,34,2
32.49,6,52,2
34.2,5,60,2
44.05,6,38,2
56.95,7,48,2
14.25,7,48,2
61.44,6,26,1
38.15,6,40,2
81.91,5,36,1
20.57,9,54,2
13,9,46,2
39.99,6,32,2
44.8,3,48,2
32.34,7,24,2
38.62,8,38,2
40.48,7,30,2
67.98,5,28,1
36.23,4,26,2
26.5,7,54,2
30.24,9,52,2
36.97,6,54,2
19.99,9,60,2
54.56,6,24,2
59.01,7,44,2
35.09,3,26,2
42.06,8,58,2
61.02,9,54,2
133.97,9,54,1
36.84,6,52,2
34.99,7,24,2
49.4,9,52,2
22.91,7,42,2
53.16,6,28,2
50.17,7,24,2
37.8,9,54,2
76.53,6,52,1
33.24,6,32,2
50.7,4,30,2
37.48,6,44,2
39.24,6,36,2
45.48,1,48,2
42.77,4,26,2
35.95,7,44,2
37.1,1,30,2
59.17,1,36,2
46.24,3,48,2
71.25,5,26,1
99.64,6,46,1
22.74,9,62,2
64.51,6,34,1
10,8,38,2
37.62,4,46,2
62.56,7,54,1
30.6,9,26,2
14.96,6,54,2
65.72,3,50,1
34.7,6,48,2
20.17,5,48,2
12.12,9,48,2
33.99,3,58,2
35.98,6,52,2
45.84,5,48,2
59.99,4,32,2
34.19,9,46,2
29.99,6,58,2
45.24,7,54,2
63.33,5,30,1
10.1,5,46,2
30.18,4,56,2
39.98,5,26,2
70.73,5,66,1
82.66,6,24,1
34.09,5,62,2
37.49,6,68,2
47.7,4,50,2
154.53,8,40,3
44.69,6,76,2
41.39,9,48,2
87.97,7,28,1
40.14,1,24,2
59.45,8,26,2
67.64,6,56,1
80.48,4,28,1
80.84,6,60,1
34.99,7,50,2
74.29,7,60,1
84.42,5,34,1
35.73,9,52,2
35.24,6,30,2
49.94,4,58,2
60.24,8,74,2
34.79,2,26,2
50.78,4,30,2
104.2,8,38,1
34.45,3,42,2
31.02,6,48,2
34.99,7,36,2
42.74,6,60,2
32.89,4,32,2
73.19,9,48,1
59.2,6,64,2
85.43,5,52,1
30.26,5,74,2
31.48,5,36,2
45.06,6,30,2
19.07,4,32,2
44.99,4,40,2
42.56,8,44,2
59.01,6,38,2
34.99,9,40,2
55.64,8,50,2
50.67,5,34,2
60.63,7,52,2
57.65,7,44,2
82.39,0,24,1
10.1,4,76,2
34.99,1,54,2
31,9,38,2
74.14,1,60,1
83.23,7,34,1
44.45,6,66,2
48.99,5,24,2
23.86,1,56,2
20.41,6,46,2
38.12,9,60,2
30.09,0,46,2
60.73,6,50,2
39.16,7,58,2
10.44,5,44,2
52.72,7,52,2
48.88,6,46,2
37.8,3,40,2
74.52,9,52,1
100.05,4,48,1
72.35,8,28,1
30.51,9,54,2
39.39,4,50,2
34.99,7,42,2
90.88,1,42,1
82.49,4,46,1
54.94,9,62,2
37.72,9,64,2
52.23,2,58,2
50.03,9,50,2
87.48,6,42,1
48.89,3,50,2
72.2,0,34,1
35.09,7,48,2
41.76,2,52,2
34.99,5,62,2
56.66,2,44,2
45.63,7,54,2
50.3,1,26,2
77.96,3,68,1
76.44,5,42,1
56.72,6,30,2
31.06,2,72,2
50.88,6,42,2
55.16,6,34,2
35.3,9,58,2
38.3,0,58,2
30.26,5,54,2
65.72,6,50,1
48.53,5,24,2
48.49,7,50,2
30.79,9,46,2
55.93,8,38,2
46.23,7,36,2
45.52,3,28,2
168.03,6,36,3
63.12,1,36,1
46.3,6,44,2
59.42,0,50,2
62.28,3,44,1
61.73,9,50,1
55.51,4,34,2
46.73,3,26,2
41.18,6,46,2
39.05,7,28,2
76,4,28,1
52.06,3,46,2
71.01,9,52,1
51.41,0,44,2
55.14,5,32,2
51.7,2,50,2
34.99,7,30,2
39.88,6,56,2
61,9,42,2
54.05,3,42,2
67.77,6,46,1
60.24,8,30,1
39.09,2,40,2
48.73,6,36,2
62.69,5,24,1
54.99,6,44,2
71.81,9,70,1
30.99,8,48,2
33.8,4,56,2
51.08,2,44,2
37.8,4,26,2
34.99,8,50,2
53.95,6,32,2
47.65,5,40,2
29.99,5,60,2
60.24,9,36,2
34.99,7,60,2
13.78,9,46,2
51.79,7,28,2
46.02,4,36,2
74.18,3,28,1
38.99,7,48,2
30.51,6,52,2
34.99,7,58,2
41.96,9,50,2
35.24,3,48,2
39.07,9,58,2
47.02,0,28,2
35.84,1,22,2
54.64,6,30,2
63.34,3,50,1
36.79,6,48,2
45.55,6,30,2
38.23,8,46,2
34.99,4,48,2
35.19,3,52,2
48.17,8,48,2
49.99,5,32,2
34.99,4,68,2
45.61,2,64,2
38.66,4,34,2
48.84,6,52,2
37.49,9,60,2
49.57,0,46,2
34.99,6,48,2
77.96,9,48,1
37.26,8,50,2
83.3,8,28,1
37.57,4,36,2
54.03,4,26,2
40.61,1,62,2
41.29,6,24,2
55.22,8,52,2
71.13,6,28,1
46.28,6,26,2
34.99,4,46,2
33.65,7,82,2
10.09,6,40,2
48.83,5,40,2
50.31,3,26,2
91.62,2,80,1
50.72,5,26,2
50.86,5,22,2
34.99,3,76,2
32.76,5,50,2
34.99,8,22,2
51.04,6,52,2
36.26,6,44,2
56.03,6,58,2
10.09,9,44,2
80.3,7,44,1
34.99,3,76,2
41.57,4,66,2
57.95,1,38,2
35.09,7,48,2
10,7,46,2
61.72,3,42,1
50.24,7,36,2
56.68,6,48,2
43.4,3,38,2
37.21,7,44,2
38.66,9,44,2
43.03,3,48,2
65.87,9,36,1
34.99,6,54,2
35.48,0,60,2
31.24,5,64,2
35.3,4,48,2
38.79,6,26,2
14,7,48,2
98.08,3,24,1
50.44,6,56,2
41.7,9,56,2
46.05,1,24,2
50.53,4,40,2
43.19,6,34,2
39.37,8,34,2
34.99,7,36,2
90.92,3,38,1
35.77,3,32,2
29.53,6,46,2
62.77,9,52,1
87.9,5,42,1
41.64,8,54,2
36.9,4,26,2
120.33,4,24,1
44.94,6,30,2
30.26,8,42,2
35.54,9,60,2
52.78,5,46,2
29.99,4,56,2
60.78,6,60,2
38.73,2,48,2
41.91,6,52,2
56.98,6,44,2
157.93,6,30,3
23.74,8,26,2
34.99,6,54,2
52.35,3,48,2
29.27,3,44,2
64.19,1,36,1
34.99,9,60,2
85.39,5,48,1
37.87,7,40,2
37.84,1,50,2
59.99,5,68,2
41.79,4,62,2
37.8,8,36,2
61.16,6,94,2
31.11,6,58,2
41.8,1,20,2
69.44,9,50,1
26.04,2,34,2
36.51,4,50,2
31.64,4,42,2
10,8,52,2
41.2,4,40,2
23.45,4,56,2
29.99,1,34,2
67.23,7,44,1
45.65,7,54,2
104.61,5,32,1
60.55,7,44,2
114.13,2,30,1
99.24,7,50,1
42.34,7,42,2
22.49,1,54,2
65.42,4,48,1
35.98,8,32,2
35.71,4,68,2
64.88,7,46,1
69.02,6,26,1
50.06,6,38,2
68.97,4,46,1
47.44,4,36,2
105.08,1,30,1
61.78,6,70,2
38.22,7,46,2
84.41,0,38,1
22.96,6,36,2
38.28,5,36,2
48.28,6,32,2
29.99,7,52,2
44.63,2,56,2
45.05,7,32,2
85.75,8,42,1
52.65,5,34,2
41.26,7,38,2
35.89,6,26,2
34.99,6,54,2
38.13,6,56,2
59.99,5,44,2
64.29,6,28,1
33.57,6,28,2
38.55,8,42,2
14.99,6,84,2
45.49,2,64,2
50.58,5,42,2
26.43,6,28,2
10,9,58,2
47.17,6,80,2
62.03,7,54,1
50.78,7,46,2
37.98,9,44,2
27.49,6,28,2
34.99,6,54,2
90.98,4,66,1
50.44,9,50,2
80.76,6,52,1
10.75,7,42,2
29.99,6,30,2
18.59,3,26,2
39.01,6,58,2
64.01,1,44,1
75.98,5,40,1
38.02,8,64,2
45.04,7,58,2
34.99,6,66,2
35.3,5,36,2
16.82,6,50,2
82.16,6,42,1
51.1,6,46,2
104.57,9,46,1
29.99,5,42,2
35.3,9,62,2
53.76,6,36,2
39.61,6,36,2
36.28,6,46,2
32.14,9,58,2
93.93,4,28,1
45.97,4,24,2
41.89,2,44,2
39.09,8,38,2
35.55,5,46,2
45.21,5,50,2
38.05,5,58,2
44.49,6,22,2
54.48,6,38,2
97.95,3,32,1
37.95,5,30,2
50.09,5,52,2
40.01,6,28,2
37.73,5,48,2
60.59,6,54,2
35.24,5,26,2
35.98,4,48,2
50,3,48,2
34.99,5,42,2
38.36,5,54,2
87.12,8,22,1
40.17,9,48,2
56.94,4,20,2
50.56,4,24,2
36.3,5,50,2
52.49,9,52,2
31.86,5,48,2
36.57,9,40,2
102.72,6,40,1
59.99,5,58,2
35.24,5,44,2
35.48,7,44,2
20.09,4,24,2
38.24,3,44,2
56.88,4,42,2
44.08,7,38,2
33.85,9,48,2
63.44,1,44,1
34.99,6,28,2
38.99,6,30,2
31.92,6,34,2
32.34,6,40,2
79.2,0,22,1
39.88,7,58,2
49.67,5,30,2
52.38,9,56,2
101.03,5,48,1
35.24,8,32,2
38.71,7,34,2
41.39,6,34,2
63.4,3,24,1
151.29,7,32,3
35.3,8,52,2
85.06,7,52,1
152.72,9,40,3
49.01,5,24,2
50.3,7,28,2
60.85,6,40,2
41.17,1,22,2
34.91,9,44,2
35.24,9,46,2
10.59,6,48,2
36.39,7,30,2
34.69,8,50,2
71.24,3,32,1
26.24,1,32,2
36.45,9,42,2
43.62,6,54,2
39.49,1,68,2
40.58,3,50,2
36.95,9,32,2
38.1,3,34,2
40.62,6,46,2
37.6,3,34,2
56.01,5,58,2
156.16,4,32,3
10.07,8,46,2
56.42,1,30,2
48.59,6,26,2
21.77,4,56,2
108.5,7,48,1
30.51,6,46,2
45.04,7,58,2
39.2,6,28,2
51.38,7,44,2
77.8,0,30,1
28.74,4,44,2
55.7,9,48,2
50.1,9,50,2
43.39,9,54,2
70.53,5,42,1
50.44,4,70,2
38.82,5,26,2
31.72,1,66,2
67.67,3,28,1
35.48,9,52,2
54.22,1,40,2
10.49,9,50,2
40.96,4,42,2
52.94,9,44,2
34.99,9,58,2
52.45,7,40,2
114.11,3,36,1
56.26,9,54,2
47.41,5,36,2
75.58,4,26,1
28.3,6,52,2
36.04,7,48,2
34.26,5,56,2
83.71,6,60,1
60.94,9,36,1
57.71,7,58,2
36.94,7,54,2
39.87,6,46,2
31.29,6,54,2
49.99,6,42,2
29.99,3,64,2
29.99,6,34,2
52.27,1,46,2
49.05,9,30,2
14.78,6,46,2
20.25,4,54,2
114.42,3,22,1
38.55,7,34,2
35.19,6,54,2
62.87,5,40,1
60.57,3,56,2
64.44,8,40,1
27.02,4,48,2
35.41,5,80,2
34.99,6,56,2
30.26,2,36,2
41.26,4,30,2
19.99,7,56,2
28.49,6,46,2
30.1,7,60,2
43.63,2,34,2
35.09,9,42,2
23.93,5,48,2
34.99,6,44,2
58.89,4,60,2
20.17,6,40,2
67.39,6,58,1
34.99,2,26,2
30.34,5,30,2
45.87,2,26,2
67.72,4,36,1
44.75,5,28,2
35.83,3,56,2
62.95,4,36,1
69.14,6,36,1
34.88,9,42,2
19.99,5,86,2
50.67,8,40,2
50.28,1,42,2
50.7,7,76,2
82.22,4,42,1
58.23,4,24,2
12.72,9,34,2
10,9,50,2
62.77,6,42,1
55.66,6,54,2
48.2,5,64,2
61.58,6,46,1
46.09,3,34,2
66.98,4,56,1
51.46,6,50,2
46.73,7,24,2
39.24,6,46,2
97.61,8,32,1
75.1,6,30,1
72.74,6,44,1
79.52,5,38,1
72.89,6,38,1
47.65,6,40,2
59.4,9,54,2
30.48,1,48,2
45.08,7,50,2
72.63,6,32,1
103.53,3,56,1
36.44,9,74,2
10.22,1,24,2
32.49,6,50,2
49.6,7,54,2
33.12,4,58,2
37.2,5,46,2
161.18,3,56,3
52.93,6,38,2
60.48,5,28,1
39.99,7,60,2
34.99,8,48,2
20.09,3,54,2
111.2,7,50,1
38.36,5,34,2
137.66,4,40,1
42.64,1,72,2
57.98,6,50,2
70.83,6,40,1
30.24,6,44,2
50.23,2,24,2
14.54,7,50,2
111.47,7,30,1
49.99,5,56,2
35.48,8,42,2
31.48,1,54,2
35.19,4,34,2
33.34,4,40,2
51.48,6,50,2
91.51,6,36,1
53.98,1,26,2
98.75,5,34,1
38.91,6,30,2
19.99,6,62,2
53.28,4,44,2
43.34,3,38,2
57.23,6,56,2
60.17,6,24,1
82.19,4,26,1
29.99,7,42,2
19.99,4,46,2
55.14,5,32,2
63.94,5,36,1
14,1,30,2
85.27,8,34,1
53.99,6,40,2
49.99,4,22,2
34.99,7,38,2
61.81,6,50,1
53.78,7,54,2
36.66,6,28,2
38.99,7,40,2
33.99,6,32,2
58.85,8,54,2
63.25,6,48,1
35.89,7,52,2
58.83,6,56,2
53.48,2,60,2
10,7,54,2
70.99,7,56,1
16.84,5,50,2
44.09,1,42,2
75.04,9,50,1
34.99,1,84,2
79.24,6,76,1
39.35,5,52,2
49.99,6,56,2
9.5,7,68,2
50.44,7,48,2
39.23,5,38,2
56.2,5,52,2
85.73,7,40,1
70.58,6,56,1
38.34,3,52,2
29.99,4,70,2
39.62,6,42,2
50.99,4,48,2
39.09,9,52,2
35.48,5,48,2
29.99,6,36,2
67.87,6,52,1
37.26,7,26,2
51.16,6,42,2
30.55,0,40,2
59.52,3,42,2
40.53,6,44,2
36.48,6,36,2
34.99,6,52,2
48.54,4,28,2
69.92,6,54,1
30.03,5,24,2
38.48,7,26,2
58.17,6,76,2
54.91,4,42,2
85.39,7,44,1
88.8,6,30,1
53.55,0,40,2
21.58,9,36,2
30.29,7,50,2
70.93,7,44,1
3.06,0,50,2
34.99,3,44,2
34.99,5,34,2
50.24,3,28,2
50.31,6,50,2
24.52,9,50,2
63.24,0,18,1
70.44,4,28,1
60.3,9,40,2
35.48,6,46,2
83.95,5,48,1
70.16,7,46,1
51.39,3,36,2
41.84,9,44,2
49.99,5,48,2
51.77,3,28,2
33.82,3,52,2
68.17,3,28,1
36.16,9,50,2
77.44,4,48,1
60.46,7,30,1
34.37,1,60,2
29.99,4,44,2
45.02,6,44,2
10.74,3,62,2
88.6,4,32,1
29.99,9,40,2
60.93,4,48,2
39.99,6,36,2
50.93,7,58,2
49.91,5,36,2
41.92,2,30,2
105.86,3,54,1
34.99,6,58,2
29.99,6,64,2
89.93,9,50,1
73.05,7,68,1
53.99,6,48,2
63.42,8,24,1
11.75,1,32,2
80.24,6,30,1
39.77,3,40,2
34.99,6,36,2
58.24,0,36,2
10,6,32,2
67.42,5,52,1
56.09,6,30,2
36.22,1,52,2
55.38,4,34,2
35.86,5,20,2
45.98,6,56,2
84.99,9,38,1
51.88,4,32,2
124.73,1,46,1
80.51,9,42,1
85.44,7,42,1
127.17,6,70,1
50.19,2,38,2
50.09,3,58,2
28.39,2,54,2
49.99,8,42,2
74.33,5,22,1
41.68,2,44,2
41.62,6,76,2
57.57,6,40,2
51.19,0,20,2
74.5,5,40,1
63.18,4,68,1
34.99,6,50,2
42.82,8,54,2
39.12,5,34,2
31,5,30,2
39.44,9,46,2
72.49,7,42,1
59.38,5,54,2
67.41,4,32,1
75.44,4,22,1
10.2,1,30,2
27.5,3,32,2
39.06,8,28,2
78.98,4,46,1
36.3,5,58,2
57.73,7,74,2
41.92,5,44,2
79.23,5,66,1
5,0,50,2
96.11,4,20,1
76.78,6,24,1
34.99,6,40,2
95.37,8,30,1
34.99,9,58,2
29.99,7,62,2
113.78,4,60,1
41.8,5,38,2
49.44,7,34,2
63.37,4,30,1
40.73,1,32,2
53.99,3,50,2
63.48,7,28,1
37.27,7,56,2
41.84,6,42,2
95.48,6,50,1
45.39,6,52,2
24.48,6,42,2
35.19,8,20,2
90.03,3,24,1
51.72,6,56,2
34.99,4,48,2
36.15,7,32,2
85.03,6,46,1
10,5,46,2
92.89,6,34,1
62.09,5,46,1
35.09,4,64,2
90.26,4,26,1
45.05,2,36,2
23.69,0,36,2
122.6,6,44,1
72.98,0,58,1
33.85,1,68,2
94.06,9,48,1
31.23,7,50,2
34.28,8,42,2
39.32,9,48,2
73.89,2,40,1
78.35,9,48,1
10,6,46,2
59.99,6,50,2
20.32,3,68,2
50.19,6,44,2
26.49,8,34,2
29.26,6,38,2
34.99,5,42,2
48.37,1,40,2
31.29,6,32,2
82.7,4,38,1
10,5,34,2
35.63,1,22,2
38.87,3,56,2
36.05,6,34,2
69.97,5,32,1
87.14,6,40,1
60.48,8,38,2
51.59,6,36,2
54.18,6,66,2
76.63,5,42,1
30.48,3,52,2
48.09,1,38,2
86.69,6,34,1
7.5,6,34,2
62.8,4,34,1
91.8,6,58,1
70.39,6,26,1
49.99,3,46,2
47.56,0,40,2
53.65,2,30,2
49.05,3,52,2
70.57,5,48,1
74.41,6,26,1
31.45,6,42,2
58.93,6,42,2
41.09,4,32,2
10.25,9,50,2
18.32,6,34,2
30.69,6,38,2
49.99,7,46,2
31.24,2,60,2
55.24,3,34,2
53.99,5,76,2
85.92,6,30,1
30.38,3,48,2
43.06,7,42,2
51.89,6,26,2
55.89,4,38,2
72.7,5,52,1
54.28,3,24,2
49.97,2,40,2
95.67,4,18,1
36.41,6,28,2
156.16,6,22,3
49.99,4,54,2
11.15,6,38,2
18.09,3,26,2
35.41,3,44,2
66.02,5,34,1
44.99,4,32,2
35.48,9,52,2
58.63,6,38,2
34.99,6,26,2
49.99,6,30,2
62.34,5,42,1
49.99,8,56,2
128.19,5,30,1
52.19,8,38,2
110.73,3,28,1
43.27,0,24,2
65.49,6,42,1
42.32,7,52,2
118.33,7,44,1
12.71,6,30,2
63.19,7,38,1
38.99,8,46,2
50.09,8,76,2
29.99,7,34,2
65.33,5,26,1
29.99,7,44,2
51.02,8,34,2
52.3,6,50,2
41.35,4,36,2
81.81,8,42,1
49.99,6,52,2
75.88,6,36,1
60.59,6,46,2
51.5,4,48,2
50.4,3,34,2
40.01,7,44,2
77.99,8,54,1
35.92,8,58,2
29.99,8,72,2
35.03,1,24,2
40.24,6,50,2
141.67,9,32,1
36.27,5,32,2
50.93,9,54,2
40.48,6,18,2
34.99,6,48,2
93.85,9,60,1
31.01,9,48,2
24.24,6,62,2
55.55,3,56,2
77.22,6,28,1
34.99,6,30,2
42.68,7,32,2
67.55,7,32,1
10,5,44,2
52.71,8,50,2
37.67,9,36,2
27.38,1,26,2
78.45,7,40,1
10,6,44,2
65.36,8,40,1
84.48,0,28,1
29.99,6,70,2
64.5,2,74,1
66.39,4,42,1
123.67,6,20,1
51.23,6,68,2
39.94,6,26,2
52.71,6,20,2
61.29,7,42,1
10.74,7,40,2
18.75,9,46,2
58.73,6,36,2
132.41,1,52,1
52.24,6,28,2
50.98,6,30,2
100.14,4,50,1
39.69,9,40,2
50.24,1,44,2
92.89,8,30,1
37.4,6,26,2
34.24,3,28,2
63.12,6,42,1
34.99,9,58,2
50.98,1,48,2
35.24,3,28,2
13.15,4,46,2
122.3,1,34,1
48.95,5,38,2
72.89,1,26,1
50.73,4,44,2
102.44,6,26,1
31.38,9,34,2
54.51,5,36,2
49.99,6,50,2
28.29,3,22,2
82.17,1,34,1
