MonthlyRevenue,IncomeGroup,AgeHH1
37.97,7,66
36.36,9,50
72.97,9,40
37.71,9,60
37.17,6,24
34.99,6,52
50.55,3,30
35.88,6,42
64.48,7,46
85.44,5,38
10,7,52
55.82,1,24
76.62,5,22
30.89,6,74
36.92,6,56
39.85,2,32
92.7,4,24
42.53,1,32
40.11,6,30
35.3,5,40
38.54,7,60
36.76,7,42
50.24,7,38
10.99,4,56
36.67,9,46
54.48,5,32
79.89,4,52
39.98,7,68
10.94,9,50
47.25,4,24
32.22,7,34
34.99,1,40
29.99,1,36
84.34,9,52
71.97,4,70
54.02,4,24
42.38,4,50
135.44,9,36
60.06,3,48
37.03,4,24
45.4,7,60
11.09,9,34
48.66,5,34
39.55,6,48
32.49,6,54
59.16,8,42
107.47,7,28
38.05,4,26
36.83,9,52
10.09,4,44
30.09,3,50
33.26,7,50
51.25,6,46
29.99,4,54
10.42,6,32
42.22,7,28
44.39,6,40
37.05,7,44
29.99,9,44
27.95,7,50
53.78,1,92
29.99,7,38
44.99,9,34
30.59,4,26
34.99,4,60
49.31,0,22
82.08,0,24
34.99,7,50
38.99,6,38
35.14,6,52
44.2,9,28
69.08,4,38
10,7,48
10,7,52
64.21,2,30
10,7,34
10,3,40
42.45,5,56
77.15,1,20
60.22,7,40
34.99,5,78
65.58,9,50
38.58,7,48
39.51,5,54
74.99,9,58
59.44,5,44
34.34,5,54
35.3,5,66
82.53,9,30
35.96,5,40
40.67,7,56
96.97,9,36
10,5,54
74.99,7,60
32.22,9,56
61.8,7,30
10.25,8,54
36.97,9,54
35.55,6,40
66.91,5,30
19.99,2,22
49.13,9,24
91.67,8,34
72.39,9,36
36.83,5,48
13.49,5,42
34.99,6,44
35.18,6,56
31.64,5,28
64.72,9,58
10.35,6,60
30.48,7,42
10,6,40
35.28,7,46
36.21,5,26
30.09,6,64
35.95,1,60
10,4,50
40.55,2,60
35.3,0,54
40.73,6,24
50.44,4,24
36.33,3,26
38.85,8,36
64.99,5,42
35.85,9,48
44.3,4,38
65.88,9,26
10.09,6,46
45.77,6,32
69.99,0,22
48.48,5,36
35.18,5,22
47.5,3,48
34.99,6,50
46.95,7,48
35.3,3,40
34.99,9,40
34.99,9,50
32.15,9,52
122.58,5,32
24.67,9,50
110.56,4,60
66.14,4,36
36.6,4,50
15.09,9,44
75.39,6,38
38.99,6,38
29.99,8,26
10,9,36
35.3,7,54
51.92,9,50
59.53,4,26
68.18,1,36
102.35,4,38
66.07,7,64
10.12,9,54
52.97,7,40
44.43,9,40
48.73,6,50
49.99,9,56
29.99,7,64
29.99,7,50
49.99,8,58
35.48,2,78
62.17,6,52
63.98,8,62
55.12,6,50
46.14,9,54
120.39,4,48
19.25,6,30
35.72,5,50
163.5,6,60
44.79,5,40
54.3,8,26
34.99,4,70
35.5,4,46
29.99,0,26
52.74,6,46
63.99,6,48
84.99,9,56
30.36,3,66
10.59,9,36
55.14,5,30
78.03,6,28
30.86,7,42
111.86,3,60
31.99,5,50
56.06,1,26
30.82,6,34
151.99,6,26
67.67,7,32
53.16,4,40
35.3,8,50
35.57,8,46
29.99,4,46
36.39,6,40
37.62,6,18
81.64,4,30
38.92,5,32
70.96,4,78
52.01,9,52
40.92,9,34
38.46,4,30
34.99,6,40
35.73,9,28
36.59,0,32
50.09,6,38
77.91,1,52
40.59,7,60
10.09,0,86
35.24,4,52
37.41,2,56
37.13,7,32
29.99,8,40
33.22,9,42
113.38,4,42
124.11,0,26
72.48,7,40
89.53,5,32
69.08,9,56
68.22,3,46
41.77,3,42
49.34,5,50
42.6,6,62
59.99,4,28
10.19,3,54
38.99,1,24
61.03,6,46
93.41,6,56
52.3,9,30
41.01,0,56
35.03,9,34
50.98,6,42
34.99,6,46
36.68,9,64
36.04,6,30
35.24,6,32
34.99,1,40
49.41,5,42
53.99,1,50
65.37,6,74
35.5,6,46
50.44,7,52
41.49,6,42
45.7,9,56
60.63,6,36
36.26,6,50
10.2,6,40
35.24,4,38
68.33,9,54
67.85,6,28
64.44,7,52
35.44,7,36
36.74,7,60
63.48,4,28
10,6,56
36.59,8,28
69.17,7,28
76.31,9,56
61.38,5,40
49.49,3,38
11.85,3,58
45.74,5,80
113.81,9,48
36.54,9,38
43.7,4,26
35.19,3,38
35.76,6,54
57.73,4,26
10.99,6,54
29.99,3,48
74.89,6,42
10,9,50
39.98,7,34
35.16,3,40
41.14,5,32
45.24,7,24
53.08,1,58
50.48,6,42
12.18,4,30
34.99,7,26
39.99,6,38
19.99,5,84
30.26,7,32
34.02,4,28
38.77,6,76
10,8,42
36.16,4,46
30.24,5,82
80.37,3,46
24.18,6,28
29.02,8,44
32.49,6,34
55.44,0,24
46.56,6,78
41.45,6,56
33.99,8,32
77.08,6,40
25.48,6,28
35.38,7,42
23.19,4,32
44.84,0,32
70.83,3,72
30.08,4,30
78.5,9,56
52.77,7,48
105.1,3,34
99.83,9,52
35.12,9,30
10,7,36
66.59,1,28
35.65,5,34
30.24,7,74
34.99,3,50
74.64,1,40
42.49,1,24
22.03,8,34
48.72,5,30
56.49,5,40
85.79,6,24
35.3,8,26
75.46,3,40
30.24,9,36
33.33,8,46
40.77,3,38
68.96,6,40
77.3,6,46
43.98,9,56
35.83,6,32
72.88,6,32
44.99,7,42
60.73,4,38
10.29,9,50
51.21,9,40
11.24,7,40
44.99,9,48
48.38,7,56
45.93,6,46
34.99,6,44
37.49,0,22
35.16,9,64
73.83,6,26
47.18,9,50
10.09,6,44
48.55,4,38
38.99,6,80
87.81,8,34
67.97,6,28
50.93,6,36
60.98,6,26
50.14,8,28
35.3,6,60
62.27,9,62
35.34,6,32
60.36,4,50
36.77,9,62
10,6,42
30.73,4,44
160.86,7,46
59.35,7,48
10,4,34
73.68,4,56
66.33,8,56
35.73,1,64
45.72,6,30
38.73,6,48
44.12,4,36
44.99,5,50
34.63,7,62
39.29,6,40
80.25,0,40
62.83,5,28
32.55,4,74
34.99,9,52
93.15,2,32
35.47,7,58
20.12,2,28
35.3,4,24
13.45,6,32
75.22,7,42
45.17,6,44
65.13,3,30
42.48,5,36
62.56,9,38
43.79,2,44
44.51,5,64
104.42,7,48
34.99,1,68
44.99,9,58
35.58,1,34
32.25,9,42
29.99,7,38
38.12,0,28
56.18,4,66
36.81,3,56
121.95,4,36
43.55,1,52
12.1,6,38
71.11,4,42
42.27,4,38
46.23,7,30
48.73,6,40
72.22,6,60
70.14,6,40
64.91,6,66
19.45,1,56
89.39,7,42
65.86,2,48
63.09,6,58
10.23,5,60
38.65,9,50
30.06,6,32
39.72,6,44
30.51,9,58
34.99,3,56
41.94,8,46
34.42,6,22
45.63,3,42
34.46,9,52
34.99,7,56
48.08,4,32
88.74,1,52
92.06,7,44
39.99,1,36
70.44,6,44
30.24,6,54
60.28,8,46
35.52,7,54
57.87,2,32
76.37,6,36
35.3,6,46
39.3,0,20
51.94,3,30
42.72,7,38
11.5,7,40
64.33,7,80
35.48,9,42
32.81,2,30
30.16,9,62
59.6,2,32
60.98,6,52
37.01,4,44
35.3,1,64
35.48,1,58
38.68,6,28
61.12,9,56
61.12,3,32
78.39,5,36
34.99,6,46
10.2,9,56
39.63,7,44
56.26,3,40
36.91,7,46
36.97,7,70
29.99,5,52
67.94,3,20
64.33,5,34
55.09,7,46
104.98,6,54
37.74,4,38
46.42,6,46
49.66,9,52
62.89,5,58
26.69,6,52
35.76,0,28
47.09,1,44
36.22,6,40
56.6,3,56
49.51,4,32
29.99,8,64
32.63,6,60
55.81,9,46
91.95,2,42
10.83,9,34
34.99,5,44
63.01,6,68
70.56,6,48
34.15,4,66
36.45,6,58
171.99,2,22
29.99,5,56
40.63,5,62
96.14,6,42
33.99,6,46
38.4,4,26
42.49,7,34
37.49,4,30
94.75,2,30
62.84,4,46
108.73,9,56
65.5,2,74
53.09,5,38
34.99,9,74
34.99,8,30
67.44,6,30
34.17,8,34
54.58,1,62
60.04,4,42
38.22,6,32
43.04,7,28
101.31,8,28
66.14,6,30
35.3,3,42
52.91,8,36
42.79,5,24
17.81,9,40
38.21,7,44
43.48,7,72
89.58,6,28
46.19,8,50
73.84,7,46
45.55,9,28
61.4,9,58
81.62,3,62
40.03,1,46
34.99,7,48
45.06,6,40
47.82,6,42
53.78,4,30
68.58,4,54
87.15,3,54
54.1,6,40
58.16,5,78
44.25,6,36
41.12,5,42
35.48,7,40
35.55,4,70
45.47,4,52
38.38,7,26
35.24,9,22
38.6,6,50
49.99,7,50
67.78,7,32
12.32,6,30
104.49,3,32
44.99,3,62
62.59,7,28
43.17,9,56
63.53,5,26
72.59,2,56
30.26,7,62
36.89,9,26
42.17,4,56
45.29,8,26
30.26,6,66
57.69,5,56
39.19,3,52
35.98,9,52
51.27,2,50
54.21,6,36
80.28,7,44
24.99,3,42
63.89,3,44
94.59,1,52
49.99,1,68
37.53,4,36
62.66,7,46
33.6,9,34
85.89,7,34
32.19,7,48
35.1,4,50
54.74,1,40
75.44,1,44
50.48,2,54
82,5,54
36.89,1,24
30.24,6,38
95.27,4,38
50.28,1,22
75.12,6,28
29.14,6,26
27.87,6,36
84.99,9,50
51.38,6,48
15.47,9,40
44.3,6,52
43.09,0,20
59.25,3,30
40.4,7,78
35.24,9,44
10,7,52
44.66,5,30
38.45,4,76
10.59,8,34
65.81,6,48
35.62,5,48
11.08,7,48
33.41,6,40
47.44,7,38
43.21,6,38
34.99,7,52
78.42,5,34
35.73,7,30
36.7,3,68
10,5,46
29.99,9,54
37.59,6,28
41.53,7,52
52.2,7,42
70.31,3,32
45.81,1,68
62.26,5,50
50.24,2,48
45.91,6,58
43.11,9,46
75.67,8,52
49.99,9,64
35.51,7,40
30.3,7,48
30.51,6,32
36.5,9,44
43.77,5,34
43.65,5,52
59.31,6,40
29.3,4,52
64.65,9,50
76.32,4,50
29.99,8,42
29.99,7,52
49.99,7,50
10.49,7,58
34.99,6,82
34.99,7,52
35.12,3,32
15.43,6,54
25.11,3,26
34.99,5,46
44.97,7,56
10,7,50
42.07,1,26
45.72,6,54
65.21,6,64
29.95,3,40
38.47,6,36
32.28,4,38
44.87,7,52
10,9,26
54.08,5,50
34.55,1,24
32.49,5,32
14.09,5,36
88.25,3,36
65.3,9,50
32.49,7,52
45.94,3,36
33.84,5,78
48.9,8,40
41.36,1,38
57.84,1,32
30.26,9,42
60.98,6,70
45.24,5,26
32.06,6,54
10.09,4,50
13.56,8,52
30.34,7,48
71.77,7,42
34.99,9,28
35.48,8,80
74.99,6,26
36.54,9,48
105.78,4,48
33.78,5,50
63.7,9,52
78.37,7,54
40.12,9,34
63.7,1,34
37.8,6,38
70.93,6,44
19.99,2,24
64.64,9,50
10,7,38
10,6,56
156.08,6,34
34.99,5,50
30.71,5,26
44.99,8,58
53.28,1,40
36.31,6,26
34.94,6,42
56.98,3,40
96.91,8,34
28.51,7,40
83.33,9,40
50.16,6,56
24.57,3,52
50.27,5,38
34.44,3,38
66.69,3,40
16.71,9,48
44.99,7,54
53.01,0,42
39.37,3,36
22.27,6,26
82.62,3,22
29.99,4,46
37.78,2,60
70.14,6,36
85.33,6,34
35.3,1,52
30.24,5,36
41.6,6,40
40.73,5,46
120.62,3,30
65.67,5,50
35.34,6,54
47.93,8,38
10.25,1,82
34.99,9,44
36.32,9,44
22.79,7,52
41.3,1,32
35.56,9,40
57.67,9,52
57.41,9,56
66.71,5,26
33.73,6,56
35.3,3,44
47.14,6,36
10,1,44
35.09,6,60
40.28,5,28
49.01,6,42
50.69,6,50
45.47,7,46
60.24,7,54
53.63,9,38
36.37,9,56
10.09,6,54
34.49,4,18
39.94,7,50
35.73,9,52
60.83,6,56
35.54,4,60
45.05,9,52
46.91,9,50
35.55,4,42
63.15,7,42
30.26,5,30
38.81,7,48
41.91,6,30
38.04,3,54
34.99,7,44
44.86,9,42
35.3,7,50
20.09,6,34
29.99,3,52
50.29,7,52
37.49,1,20
58.18,7,46
35.09,8,60
34.99,9,58
30.7,6,36
42.31,6,28
41.62,6,32
35.09,9,54
30.79,6,68
34.99,5,72
44.43,0,46
45.65,6,48
52.44,7,40
64.96,8,26
54.74,8,46
37.5,6,24
29.99,6,34
45.95,1,28
34.99,5,42
77.06,5,40
38.68,7,40
61.66,6,24
31.65,5,24
70.77,9,34
34.99,6,36
30.73,9,90
10,6,48
26.2,6,38
59.94,4,36
39.99,7,70
80.44,4,26
26.28,5,24
42.3,2,28
132.21,4,28
30.18,7,34
86.58,7,46
80.96,5,48
31.77,7,58
30.26,6,38
76.69,9,58
64.78,9,48
51.27,9,48
53.44,5,52
56.28,6,90
31.12,6,52
35.24,3,38
32.34,3,54
10.74,4,30
35.98,9,38
29.29,8,72
31.36,6,50
10.2,6,36
13.19,7,58
30.24,5,44
14.21,7,50
81.69,7,26
66.73,7,52
64.31,6,52
38.35,7,54
35.24,3,44
17.12,9,36
34.99,4,38
35.82,9,48
63.28,1,34
40.82,6,44
45.84,8,34
49.43,1,20
39.99,7,52
22.74,6,26
10.55,4,46
43.49,3,22
51.43,9,64
29.99,5,58
60.61,6,32
76.22,7,54
31.25,7,62
31.02,8,44
35.99,9,36
40.56,6,32
36.04,1,34
35.3,5,56
34.99,4,34
66.59,8,50
39.24,3,52
87.11,6,50
61.52,8,38
65.84,4,48
47.25,9,58
35.3,1,34
85.54,1,30
38.12,6,32
54.36,3,46
63.26,1,82
61.74,6,40
60.48,5,48
10.09,7,54
38.17,3,28
36.48,1,70
57.72,8,82
38.99,7,46
64.24,9,36
56.11,7,46
42.74,3,28
38.79,6,78
97.37,6,46
36.01,9,56
29.99,6,32
38.99,7,52
35.55,5,22
40.27,5,48
39.94,3,44
44.99,7,44
44.6,6,40
63.97,7,28
35.48,9,60
54.17,6,46
69.33,7,30
76.26,3,30
10.1,3,50
45.18,6,26
17.12,6,32
83.46,6,58
35.3,2,32
34.99,7,54
64.22,6,32
29.04,6,56
31.49,6,34
54.91,4,30
58.83,6,36
59.54,9,52
60.98,8,32
33.72,4,42
51.09,3,28
77.45,6,34
42.79,4,48
34.99,7,54
76,1,30
92.92,4,36
45.82,6,38
64.06,8,32
30.96,6,36
10,4,44
10,8,54
35.16,6,24
34.99,5,40
39.3,6,36
30.45,7,42
36.71,6,28
41.61,7,42
104.05,6,52
10.07,6,50
102.42,1,34
35.98,4,42
87.34,6,24
63.09,7,56
35.9,9,50
34.99,9,74
37.76,3,36
34.91,1,32
89.83,4,36
35.98,5,50
60.52,4,40
39.19,5,46
18.69,4,28
34.99,0,30
49.56,5,60
125.24,7,30
38.01,6,64
53.86,5,56
38.26,3,64
55.23,6,34
12.98,6,36
31.21,5,56
57.22,5,36
37.72,7,40
95.98,3,58
49.75,2,46
32.41,6,48
48.91,9,40
57.72,3,54
36.12,5,56
41.79,0,40
34.63,7,58
30.28,6,52
30.3,5,50
30.76,4,50
45.46,9,52
43.78,2,48
65.75,3,48
40.68,7,42
46.54,2,52
36.23,6,24
35.38,6,24
43.02,6,56
60.24,9,46
43.15,5,30
38.83,3,42
35.09,9,50
45,2,24
51.44,9,48
35.73,6,24
36.13,4,34
34.99,7,52
35.19,9,48
34.51,0,32
46.73,9,42
61.94,4,46
35.8,7,32
37.36,9,46
16.12,9,34
43.88,6,34
34.99,9,52
68.3,3,44
10.25,9,50
38.99,3,38
35.09,4,80
37.8,7,44
165.18,9,52
48.19,3,26
101.69,9,36
67.14,3,32
40.43,6,26
106.34,6,46
30.91,3,36
60.94,9,50
52.55,9,48
11.55,9,42
60.45,3,52
35.19,1,64
11.62,5,26
49.81,7,42
50.98,5,40
80.76,1,50
29.99,4,32
39.37,7,44
90.08,9,46
30.7,4,50
33.16,6,46
53.29,6,42
39.02,6,36
42.52,5,42
39.09,5,30
60.25,7,50
34.99,6,50
32.49,7,44
69.32,6,20
97.49,4,28
110.33,1,56
35.19,6,36
19.99,6,48
30.99,6,66
38.87,6,42
37.82,1,26
35.58,5,78
35.48,6,42
30.89,0,56
37.62,5,28
70.31,6,30
34.99,1,58
29.99,9,42
49.99,7,58
38.02,7,26
27.62,6,52
48.29,9,52
39.09,6,30
36.74,7,36
38.99,4,68
89.72,6,48
28.57,3,58
10.34,9,58
41.98,5,64
50.69,6,42
19.99,6,70
50.66,9,38
30.24,4,36
66.15,3,44
60.67,4,28
28.97,6,68
52.52,5,44
29.99,9,64
50.82,1,26
51.66,3,26
54.1,7,50
56.72,4,50
62.23,7,40
47.3,1,22
10.25,9,62
36.73,6,58
35.3,4,32
35.99,7,38
37.64,5,70
15,9,38
10.35,5,62
77.72,6,22
50.49,5,52
81.2,9,66
45.9,7,32
34.99,9,36
34.99,0,30
67.34,9,40
40.23,7,30
37.49,9,62
38.48,7,58
78.65,9,48
44.53,6,48
34.99,5,80
35.36,6,36
53.74,1,30
32.55,4,44
32.85,4,58
75.48,9,50
37.95,6,28
67.65,7,50
59.99,6,50
44.34,1,32
71.04,4,42
34.99,3,44
54.75,6,24
35.19,7,42
60.24,1,46
51.49,7,24
85.57,5,46
35.48,5,28
56.97,8,50
101.17,5,50
52.2,7,34
78.55,7,72
49.99,8,52
76.75,7,28
50.97,6,46
80.08,5,30
81.93,3,42
35.24,7,54
71.34,5,52
51.22,6,38
36.97,6,40
46.05,4,76
45.39,0,24
39.98,7,46
31,4,36
96.41,5,30
40.48,7,46
65.32,6,66
71.52,5,40
74.25,3,54
37.8,4,36
35.19,5,38
69.19,6,46
89.07,6,34
85.48,9,52
47.22,0,72
31.96,6,50
34.99,3,42
33.6,3,22
57.59,9,28
39.73,8,50
54.97,4,26
36.88,5,30
32.8,1,34
18.22,9,58
20.55,6,50
36.23,7,26
65.18,4,60
14.09,6,40
150.91,1,54
15.19,4,42
29.99,8,60
35.87,7,46
20.67,6,38
10,9,62
29.99,5,68
36.23,6,42
51.09,7,48
39.99,3,30
44.3,3,28
35.9,6,28
45.24,9,50
44.31,3,36
36.4,7,52
10,6,44
36.98,6,56
84.81,6,40
10,6,54
158.91,9,46
29.99,4,28
108.47,5,48
35.48,6,52
59.22,4,32
10.1,6,54
38.12,6,60
51.3,2,52
37.49,6,42
10,5,40
29.99,5,54
96.23,4,34
66.24,6,28
56.18,9,46
35.24,7,28
64.67,9,42
83.7,9,54
35.24,3,36
92.3,6,56
84.74,8,54
57.05,6,26
100.22,8,32
35.26,9,32
77.92,3,50
34.36,7,34
40.24,6,34
32.78,5,30
50.61,9,42
29.99,5,44
60.48,6,40
48.25,3,28
62.39,4,38
35.55,5,46
35.24,7,48
22.12,7,34
70.08,6,32
49.66,5,30
34.99,5,26
34.99,6,68
50.94,9,48
55.65,7,54
39.52,6,54
35.5,5,40
53.76,6,58
34.41,4,30
29.99,7,54
44.05,5,38
60,2,68
44.99,0,38
46.32,4,40
30.26,3,60
10.88,6,28
34.99,7,56
10.62,0,56
34.99,7,56
29.99,3,50
36.09,5,24
35.57,4,56
29.99,5,44
52.94,7,46
50.03,4,34
34.71,6,32
43.39,7,38
61,5,54
10,9,52
10,4,28
30.59,1,28
90.72,7,48
30.24,6,46
35.24,6,50
49.89,9,50
35.58,5,48
60.53,7,52
35.58,9,64
39.48,4,32
40.43,7,48
16.68,6,46
34.99,5,44
34.99,6,42
35.6,6,42
34.99,1,20
52.89,8,56
63.73,1,32
20.17,5,68
39.93,5,50
35.24,6,50
10.25,7,48
66.36,3,34
30.15,8,58
64.05,6,38
30.26,9,46
7.5,2,40
50,9,40
64.91,6,38
49.67,7,50
34.99,7,50
14.2,4,22
30.91,3,74
54.47,8,50
45.63,2,50
29.99,9,44
30.43,6,42
78.19,3,32
88.33,9,54
98.54,5,40
42.22,1,22
40.54,6,44
50.31,4,28
59.99,2,50
10.1,5,62
30.7,4,46
63.18,3,32
69.72,6,42
51.16,1,22
42.25,1,48
37.04,6,58
34.99,6,58
67.84,9,34
34.99,5,66
29.99,9,72
35.48,7,44
104.32,6,42
16.69,9,50
30.26,7,30
39.94,4,58
29.99,7,36
39.27,6,38
46.3,7,40
59.99,5,52
45.53,6,48
79.59,3,44
79.69,7,30
38.45,7,28
40.24,7,26
35.47,4,32
40.78,6,58
66.99,7,36
52.25,1,36
39.25,5,30
50.66,7,24
39.24,9,60
41.47,0,28
59.99,9,56
81.29,9,48
69.86,1,32
44.99,4,36
34.99,2,30
40.47,6,28
54.69,9,58
34.99,6,84
23.24,6,44
98.38,6,44
52.84,7,50
51.98,9,56
48.09,7,52
36.69,9,56
55.52,7,48
33.7,5,38
35.44,6,52
80.43,6,40
34.99,9,48
59.99,6,58
35.55,4,42
92.48,9,44
62.98,9,50
49.78,6,30
30.24,2,50
104.59,6,44
47.79,4,38
30.07,1,26
62.51,6,32
40.35,6,30
38.76,8,34
59.73,0,20
10.99,9,46
56.74,0,36
34.99,3,40
40.3,9,58
34.99,9,46
36.73,6,46
5,1,24
37.66,5,88
45.98,5,40
59.28,5,30
98.38,1,56
35.24,5,38
35.55,6,34
35.24,9,74
12.36,9,50
42.49,4,30
151.16,9,48
39.31,6,60
44.99,7,44
95.86,7,30
60.56,7,56
52.33,1,26
35.24,7,52
35.67,8,68
35.48,9,48
101.56,6,52
35.3,6,64
35.24,6,40
75.77,0,26
79.24,3,26
45.7,1,20
94.28,1,24
35.24,1,28
45.34,1,34
92.05,7,34
49.48,7,60
30.51,5,62
98.64,5,30
26.33,2,46
22.91,6,50
34.99,9,46
49.06,9,30
45.84,9,56
17.29,9,46
39.98,6,28
43.25,7,44
79.31,7,54
59.99,6,42
44.99,7,54
31.5,9,54
42.03,3,22
72.43,6,26
43.27,7,42
85.12,7,46
42.03,7,38
10.54,6,42
29.99,5,40
168.29,1,26
49.16,9,36
37.28,1,44
59.44,7,76
61.78,2,38
14,6,56
60.48,7,42
38.02,4,28
68.06,3,50
38.99,7,42
69.19,7,54
38.46,3,30
64.95,6,30
32.49,5,44
36.31,7,46
34.99,4,48
66.35,6,48
22.09,4,42
35.09,5,52
42.13,5,34
46.37,7,46
32.01,7,40
68.03,6,44
63.61,7,52
62.49,4,34
34.99,5,68
48.95,1,56
44.97,3,52
151,7,60
34.99,7,58
57.62,3,88
46.85,6,50
39.26,7,32
50.29,9,70
51.98,2,66
10.1,9,56
29.99,7,36
15.12,6,50
72.17,5,34
37.62,5,46
32.89,6,50
52.57,3,58
109.39,6,42
104.62,7,56
38.07,9,26
37.53,5,50
47.86,8,36
20.17,6,56
35.09,6,48
38.84,6,28
73.45,6,38
29.99,7,58
30.26,6,64
57.82,5,50
81.11,9,50
34.99,8,50
66.54,8,56
12.03,4,48
15.87,4,48
51.17,2,52
34.99,6,54
109.56,0,30
35.4,4,42
62.99,1,52
94.81,4,30
34.99,6,46
7.5,0,28
34.99,6,32
10,9,44
63.3,3,36
64.47,7,46
66.78,5,46
55.79,4,52
75.48,8,52
46.51,9,60
42.2,9,44
19.99,6,34
14.17,3,48
46.28,9,52
37.67,3,38
34.47,6,28
35.99,7,30
26.24,8,56
37.79,6,48
12.44,6,36
97.58,1,34
30.28,5,42
35.63,4,42
58.63,3,38
31.45,4,44
89.09,0,30
40.4,5,52
52.4,7,24
50.38,8,48
10.59,6,42
67.64,8,56
36.23,7,50
30.48,5,38
59.12,9,40
49.77,7,48
60.09,4,42
28.38,6,40
38.94,8,36
40.66,9,68
13.62,1,60
56.98,7,40
78.42,4,64
79.41,5,40
29.99,6,46
53.99,3,30
69.49,7,26
52.92,9,38
23.56,8,62
39.63,6,70
29.99,6,62
21.77,8,40
29.99,9,70
42.57,6,56
30.26,7,36
37.95,5,64
51.08,4,46
29.99,9,76
132.54,9,44
35.3,5,66
38.83,6,44
16.14,9,44
69.33,6,56
29.99,6,40
47.2,3,40
20.39,9,38
81.41,4,58
46.62,7,28
50.52,4,28
86.19,7,48
56.36,4,76
82.38,8,50
29.99,3,40
34.99,9,38
49.37,6,42
39.96,7,50
30.67,8,62
50.44,4,34
35.3,7,54
33.06,7,56
91.99,6,36
10.45,6,32
36.05,9,42
36.24,5,56
10.34,8,52
90.12,6,70
42.31,7,50
96.72,7,32
42.99,1,74
49.4,4,46
123.51,6,34
141.45,6,28
29.99,4,38
37.91,9,36
67.53,6,34
26.24,5,40
51.23,4,54
36.24,6,50
37.79,9,46
94.79,0,30
40.8,6,64
49.99,5,42
47.04,7,46
95.36,3,42
39.3,4,78
49.82,6,46
61.31,4,52
127.58,6,46
13.32,6,54
34.99,7,42
43.15,6,38
45.08,6,44
29.71,4,34
47.22,6,48
39.86,1,56
62.62,7,46
84.22,9,32
36.3,6,44
63.16,3,44
46.66,6,42
38.16,6,44
43.56,6,38
40.39,5,28
57.83,5,26
24.89,1,38
36.44,6,32
52.91,6,28
31.59,9,36
35.24,5,42
35.82,6,42
36.23,2,26
51.15,6,30
35.99,7,52
61.88,6,48
35.24,1,54
34.99,6,52
16.71,9,40
43.46,3,28
38.99,9,46
40.98,5,52
10.74,6,38
38.75,7,54
38.99,6,42
64.19,5,42
34.99,7,46
45.42,2,28
19.99,3,64
47.06,6,36
35.88,6,54
32.57,6,54
42.44,5,36
63.8,8,70
10.59,5,42
57.13,1,48
65.47,6,48
34.99,4,56
10,5,24
64.96,7,38
36.54,7,66
63.81,3,38
62.53,6,58
67.49,9,56
60.53,8,48
10,6,56
42.13,7,22
52.04,6,46
30.26,9,42
45.44,7,44
35.48,7,54
36.53,9,64
22.49,5,32
49.08,1,26
10,7,44
22.18,4,30
67.59,7,36
29.99,4,48
32.39,8,64
41.2,7,38
85.73,3,54
32.97,0,62
39.99,9,56
35.3,4,52
35.28,7,44
82.06,5,40
52.45,5,22
40.2,4,60
85.56,7,44
17.5,5,42
36.69,6,42
35.3,1,64
42.49,9,42
34.99,6,44
43.02,7,22
42,8,38
14.34,8,36
77.44,9,28
51.29,5,32
36.73,7,50
11.35,6,56
55.65,4,42
42.49,4,26
60.53,7,46
71.62,6,36
52.78,6,46
66.69,6,46
60.15,9,84
111.34,9,32
73.42,0,36
60.09,2,54
11.24,8,46
40.5,7,48
104.5,4,72
34.99,6,48
18.75,8,56
37.54,4,50
37.17,7,56
52.19,4,22
40.29,3,46
77.71,6,54
38.99,1,28
35.48,5,46
32.86,2,30
46.07,6,40
42.74,6,38
35.09,6,32
73.23,7,30
48.78,4,32
95.37,9,38
36.75,5,30
38.28,0,44
10.16,7,44
44.71,1,52
60.69,4,58
35.3,4,64
34.99,6,42
48.88,9,34
53.95,4,38
39.34,8,52
105.27,5,28
39.19,9,42
40.3,6,46
29.99,4,76
43.28,4,34
132.68,5,32
55.81,4,40
48.73,8,38
42.34,6,46
10,4,62
38.65,9,50
54.29,8,20
45.25,2,52
30.51,7,70
39.58,1,24
60.47,6,52
40.23,4,50
29.12,9,62
40.91,2,34
51.37,0,58
62.42,7,38
38.84,9,40
37.48,5,54
41.92,5,42
34.44,4,42
87.74,1,78
44.26,6,58
35.19,5,64
59.19,7,42
60.18,1,50
50.98,5,56
43.79,6,38
65.76,0,22
38.62,4,34
33.02,6,52
149.03,6,34
49.73,4,42
36.83,6,32
29.99,8,36
12.1,9,34
43.33,6,44
44.06,9,48
83.15,9,54
41.45,4,38
32.92,6,46
51.56,3,34
42.85,7,44
49.99,5,22
33.6,7,56
27.87,0,44
17.8,4,46
36.83,6,58
28.25,3,24
32.61,1,32
53.34,3,28
33.92,4,44
101.78,4,50
31.02,6,40
59.99,4,32
33.23,6,40
14.24,6,34
49.15,9,52
30.34,8,34
50.48,7,44
10.41,6,52
34.99,4,66
40.93,6,52
35.09,7,48
29.99,1,76
34.89,3,44
38.77,9,54
43.57,6,58
29.99,8,40
11.77,9,44
95.43,9,42
10,8,48
32.76,3,58
43.94,6,52
34.99,6,52
35.24,6,54
30.38,5,72
38.99,6,28
29.99,9,42
21.25,6,64
41.01,6,44
30.08,0,44
63.99,6,44
33.01,6,32
50.73,5,42
41.45,1,38
31.21,4,34
61.15,5,60
57.87,9,46
52.47,6,36
